file name,page number,page section,content,tokens
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,6,4,"00 1C (Fig. 2d1). Lastly, the free energy change for the carbothermic reduction of CuO (CuO(s) + C(s) - Cu(s) + CO(g)) showed a large negative value throughout the temperature range, suggesting that only pure Cu nanocrystals were formed after high-temperature treatment (Fig. 4e). The other factor aﬀecting the crystallinity was carbide formation. According to our results, the XRD patterns corres- ponding to Fe3C appeared after higher temperature (800 1C) thermolysis reaction. It was confirmed that Fe3C formation (3Fe(s) + C - Fe3C(s)) was favorable, as determined by the free energy change calculation (Fig. 4c). Textural features of M/MO@C composites Nitrogen sorption measurements were performed to obtain the textural features such as SSA, pore volume, and pore size distribution (PSD) of the as-prepared M/MO@C samples. Characteristic type I isotherms were observed for all Cu@C, ZnO@C, C derived from ZnO@C, MgO@C, g-Fe2O3@C, Fe@G, and Co/CoO@C samples, indicating that microporosity originated Table 1 Standard reduction potentials (SRPs) and final crystalline products of PF@MOF composites after thermolysis at various temperatures Sample Reduction potential (eV) Temperature (1C) Product PF@Cu-HKUST-1 +0.337 380 Cu/CuO@C 800 Cu@C PF@Zn-HKUST-1 0.76 600 ZnO@C 0.76 900 C PF@Mg-MOF-74 2.69 800 MgO@C PF@Co-MOF-74 0.27 500 Co/CoO/Co3O4@C 800 Co/CoO@C PF@Fe-MOF-74 0.44 450 g-Fe2O3@C 600 Fe@C 800 Fe/Fe3C@C Paper NJC Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onlin",504
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,7,1,"18684 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 from the CM (Fig. 5 and Fig. S8–S11, ESI†). The SSAs of the M/MO@C composites determined by the BET method and their pore volumes are listed in Table 2; all samples had values in the range of several hundreds of m2 g1, confirming the well-",113
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,7,2," developed porosity of the M/MO@C composites. Among them, C derived from ZnO@C exhibited an ultrahigh SSA of 1145 m2 g1 (Fig. S8, ESI† and Table 2) due to high temperature thermolysis, which agreed with previous results.1,19–22 In addition, well-developed mesopores with sizes ranging from several nanometers up to around 20 nm were identified for C, which probably originated from the disap",105
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,7,3,"pearance of nanosized ZnO nanoparticles with sizes of ca. 15 nm (as determined by the Scherrer equation; Fig. 2b1). Unexpected mesoporosity development was observed for higher temperature thermolysis products such as Fe@G and Fe/Fe3C@C composites (Fig. S11, ESI†). This might be related to the carbothermic reduction (MO(s) + C(s) - M(s) + CO(g)) of Fig. 4 Free energy diagrams for carbotherm",112
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,7,4,"al reduction of MgO (a), ZnO (b), Fe2O3 and Fe (c), Co3O4 and CoO (d), and CuO (e). Fig. 5 N2 adsorption isotherms of Cu@C and CuO@C with diﬀerent carbon contents (a and c) at 77 K. Barrett–Joyner–Halenda plot of Cu@C and CuO@C with different carbon contents (b and d). NJC Paper Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Online",143
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,8,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18685 both samples and because higher temperature thermolysis involved more oxygen consumption of the composites, eventually resulting in the formation of mesopores in the resulting composites. On the other hands, the SSA, pore volume, and PSD of M/MO@C could be varied by varying the amount of PF precursor used for VPP, which simultaneously influenced the weight percentage of M or MO in the composites. First, Cu@C was prepared using diﬀerent PF amounts of 100% and 10%, denoted as Cu@C_100% and Cu@C_10%, respectively. Com- pared to Cu@C_100%, Cu@C_10% showed a combined type I and IV adsorption isotherm, representing microporosity and mesoporosity, respectively (Fig. 5a). Due to use of a small PF precursor amount in Cu@C_10%, a PSD centered at ca. 6.2 nm was developed; on the other hand, the SSA of Cu@C_10% was 426.26 m2 g1, reduced from 588.58 m2 g1 for Cu@C_100%, probably owing to the fewer carbon moieties in the composite (Fig. 5b and Table 2). In addition, the weight percentage of Cu for the Cu@C_100% and Cu@C_10% samples changed to 37.5 and 62.7 wt%, respectively, because of the use of a small PF precursor amount for Cu@C_10% (Fig. S12, ESI† and Table 2). In addition, CuO@C_100% and CuO@C_10% were prepared via mild oxidation of Cu@C_100% and Cu@C_10%. The resulting CuO@C_100% and _10% both represented type I isotherms, inferring that microporosity originating from the CM ",450
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,8,2,"of the parent materials was well preserved even after oxidation (Fig. 5c). Inter- estingly, CuO@C_100% and _10% both samples also showed type IV isotherms, with PSDs centered at 15.9 nm and 24.43 nm, respectively (Fig. 5c and d). The mesoporosity of CuO@C_10% was reasonable because the parent Cu@C_10% already presented mesoporosity (Fig. 5b); on the other hand, the mesoporosity of CuO@C_100% was unexpected due to lack of mesoporosity in its parent sample. Notably, during oxidation, Cu nanoparticles with a size of ca. 60 nm were transformed into tiny CuO nanoparticles with size of around 4.5 nm (Fig. 2a2 and a3), and some void spaces were observed by TEM (Fig. 2a3). This was probably due to the reduced particle size induced by transformation from a cubic to a monoclinic unit cell as well by the formation of void spaces due to the Kirkendall eﬀect during oxidation,36–39 from which the mesoporosity of CuO@C_100% may have originated. In addition, the SSAs of CuO@C_100% and _10% were 478.66 and 228.06 m2 g1, respectively; the smaller SSA for CuO@C_10% could be attributed to the smaller CM, which was also confirmed by the TGA results of 39.1 wt% and 73.5 wt% of CuO, respectively (Table 2 and Fig. S13, ESI†). This process could be applied to other MOFs. For example, the textural features and weight percentage of g-Fe2O3@C were adjusted by varying the PF precursor amount during VPP. The g-Fe2O3@C_10% sample was prepared using 10% PF precursor, whereas g-Fe2O3@C, as already mentioned, is hereafter denoted as g-Fe2O3@C_100%. g-",454
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,8,3,"Fe2O3@C_10% presented a characteristic type I isotherm, indicating that microporosity originated from the CM (Fig. S11, ESI†). On the other hand, the SSA and micropore volume of g-Fe2O3@C_10% were 95 m2 g1 and 0.039 cc g1, respectively, which were smaller than those of g-Fe2O3@C_100%, and the weight percentage of g-Fe2O3 for g-Fe2O3@C_10% was 58.3 wt%, larger than that (44.5 wt%) of g-Fe2O3@C_100% because of the less-developed CM (Table 2 and Fig. S14, ESI†). Therefore, the SSA, micropore volume, and weight percentage of M or MO of the M/MO@C composites could be easily varied by adjusting the amount of PF precursor used during VPP; this is a useful method to fabricate advanced materials for various applications. Electrochemical performance Among the MOF-derived M/MO@C composites, CuO@C has been applied as anode materials for LIBs. CuO has been widely investigated as a next-generation anode material for LIBs because of its advantages over conventional graphite anode (theoretical capacity of 372 mA h g1) in terms of a high theoretical capacity of 674 mA h g1, relatively low cost, environmental friendliness, and other factors.14,25,45–50 These transitional metal oxides, however, suffer from several issues, including large volume changes, resulting in pulverization of the electrode material and eventually capacity fading during charge/discharge, and relatively low electrical conductivity, causing additional capacity fading, especially at high current densities.25,45 To overcome these issues, porous and conductive mater",396
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,8,4,"ials are incorporated in the metal oxide anodes to mitigate the large volume changes occurring during charge/ discharge and increase the electrical conductivity, respectively.25,45 In this regard, porosity-controlled and conductive carbon-clad CuO@C series are good candidates for next-generation anodes of LIBs. Galvanostatic lithiation/delithiation of the CuO@C_100% and _10% samples and of CuO derived from the direct oxida- tion of Cu-HKUST-1 was first performed in a voltage range of 0.01–3.0 V (Fig. 6a) at a current density of 100 mA g1. CuO@C_10% presented first discharge and charge capacities of 1027 and 541.4 mA h g1, respectively, with a low Coulombic efficiency (CE) of 52.7%, ascribed to the decomposition of the electrolyte, which eventually resulted in the irreversible Table 2 Textural properties of M/MO@C composites Sample SBET a (m2 g1) Vtot a (cm3 g1) Vmicro b (cm3 g1) M/MOc (wt%) Cu@C_100% 584.0 0.26 0.23 37.5 Cu@C_10% 422.7 0.35 0.12 62.7 CuO@C_100% 478.66 0.37 0.16 39.1 CuO@C_10% 228.06 0.35 0.04 73.5 ZnO@C 432 0.197 0.173 — C 1145 0.622 0.414 0 MgO@C 1255.9 0.67 0.54 34.7 Co/CoO/Co3O4@C 240 0.25 0.08 — Co/CoO@C 206 0.14 0.08 — g-Fe2O3@C_100% 174.32 0.11 0.06 44.5 g-Fe2O3@C_10% 95.5 0.067 0.039 58.3 Fe@C 357 0.23 0.12 — Fe/Fe3C@C 208 0.24 0.05 — a SSA and total pore volume obtained by BET method and at P/P0 = 0.99, respectively. b Calculated by the t-plot method. c Measured by TGA. Paper NJC Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onlin",600
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,9,1,"18686 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 formation of a solid electrolyte interphase (SEI) layer, com- monly observed in metal oxide anode materials of LIBs.45–51 CuO@C_10% presented an excellent capacity of 586.3 mA h g1 after 110 cycles, with a very high CE of 98.9% (Fig. 6a). When considering the weight percentage of CuO (73.5 wt%, see Table 2) in CuO@C_10%, the capacity value was higher than theoretical capacity of 73.5% of CuO (672 mA h g1), which may be attributed to the lithium-ion storage capacity of the CM. CuO@C_10% exhibited a much higher capacity than CuO@C_100% (303.9 mA h g1 over 110 cycles) probably due to its well- defined mesoporosity and higher CuO content (Fig. 6a). In addition, the CuO@C_10% sample showed a",255
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,9,2," much more stable cycling performance as well as a higher capacity than that (356 mA h g1) of CuO derived from the direction oxidation of Cu-HKUST-1 (Fig. 6a), which decreased rapidly after the 20th cycle. In addition, CuO@C_10% exhibited a good cycling stability and higher capacity values than CuO@C_100% at rapid charge/discharge rates of up to 5000 mA g1 and recovered a similar capacity value at a low current density of 100 mA h g1, indicating the excellent rate capability of the CuO@C_10% sample (Fig. 6b). The voltage profile for CuO@C_10% at 100 mA g1 was plotted in the Fig. 6c, showing that after 1st cycle, high coulombic eﬃciencies were well maintained up to 100 cycles. The long-term stability of CuO@C_10% was investigated at a rate of 1000 mA g1. The first discharge and charge capacities were 725.5 and 500.6 mA h g1, respecti",244
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,9,3,"vely, with a CE of 69%. Meanwhile, the capacity continuously decreased to 358 mA h g1 until the 80th cycle, which could be attributed to the formation of the unstable SEI layer during high-rate charge/discharge (Fig. 6d). The specific capacity, however, increased up to 415 mA h g1 in the 450th cycle and was maintained until the 1000th cycle. Such remarkable long-term stability with outstanding specific capacity has rarely been achieved in anode materials composed of transi- tional metal oxides and probably originated from the structural integrity of the CuO@C composite, which consisted of spatially distributed CuO nanocrystals embedded within electrically conductive carbonaceous materials. Conclusions In this study, we have shown a facile synthesis method for adjusting the porosity, content, and crystallinity of M/MO@C composites that w",186
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,9,4,"ere pseudomorphically derived from MOFs (Cu- and Zn-HKUST-1 and Mg-, Co-, and Fe-MOF-74) via VPP and thermolysis. Site-specific gas-phase polymerization occurring at the open metal sites of MOFs with pore sizes larger than 10 Å was successfully achieved by VPP, providing morphology- and crystallinity-preserved PF@MOF composites. At this stage, the amount of PF precursor could be controlled, which was directly and simultaneously related to the porosity and content of the resulting M/MO@C composites after the thermolysis of PF@MOFs. Fig. 6 Cycling property and rate performance of CuO@C_100 and _10% samples (a and b), voltage profile of CuO@C_10% (c) and long-term stability of CuO@C_10% at 1000 mA g1 over 1000 cycles (d). NJC Paper Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onli",238
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,10,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18687 PF@M-HKUST-1 (M: Cu and Zn) and PF@M-MOF-74 (M: Co, Fe, and Mg) were then subjected to thermolysis under inert conditions. The crystallinity of M/MO@C was varied depending on the SRP of the metal nodes and carbothermic reduction reactions. An SRP greater than 0.27 V (Cu2+) formed Cu@C, but metal ions with an SRP lower than 0.76 V (Mg2+ and Zn2+) formed metal oxide nanoparticles (MgO@C and ZnO@C). In contrast, the SRP values of 0.44 and 0.27 for Fe2+ and Co2+, respectively, provided diﬀerent crystallinities depending on the thermolysis temperature; the major products for lower tem- perature (450–500 1C) thermolysis are were metal oxides (i.e., g-Fe2O3 and CoO), while those for high temperature thermo- lysis (600–800 1C) were metal and metal carbide@C (Fe, Fe3C, and Co). Such crystallinity transformation originated from carbothermic reduction and carbide formation during high temperature thermolysis. Furthermore, morphology-preserved and content- and porosity-optimized CuO@C composites were tested as anode materials for LIBs, and they exhibited superior electrochemical performance than less-optimized sample and CuO obtained from the direct oxidation of the parent MOF, and outstanding long-term stability with a remarkable specific capacity of 410 mA h g1 after 1000 cycles at a rate of 1000 mA g1. Experimental Materials and methods Zn(NO3)26H2O, Cu(NO3)22.5H2O, and",442
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,10,2," FeCl34H2O were purchased from Sigma Aldrich. Co(CH3CO2)24H2O, 2-methylimidazole, 1,3,5- benzenetriacetate (BTC), and 2,5-dihydroxyterephthalic acid (DOBDC) were purchased from Tokyo Chemical Industry (TCI). N0,N-Dimethyl formamide (DMF), acetonitrile (MeCN), ethanol (99.999%), and methanol were purchased from Daejung. Ethanol (99.99%) and tetrahydrofuran (THF) were purchased from Samchun Chemical. Zn-HKUST-152. 268 mg (0.9 mmol) Zn(NO3)26H2O was dissolved in 15 mL DMF. After 15 min, 128 mg (0.6 mmol) BTC was added and stirred for 15 min. The mixed solution was sealed in a 20 mL glass vial and then placed in an oil bath at 80 1C for 16 h. The obtained product was washed in both DMF and MeCN 3 times and immersed in MeCN for 1 day. Cu-HKUST-153. 500 mg (2.14 mmol) Cu(NO3)22.5H2O was dissolved in 15 mL DMF. After 15 min, 126 mg (1.42 mmol) BTC was added and stirred for 15 min. The mixed solution was sealed in a 20 mL glass vial and then placed in an oil bath at 80 1C for 16 h. The obtained product was washed in both DMF and MeCN 3 times and immersed in MeCN for 1 day. The product was then heated to 80 1C under vacuum for 12 h to activate the pores and open metal sites. We could observe that the original light blue powder changed to a deep blue color. ZIF-854. 300 mg Zn(NO3)26H2O and 660 mg 2-methyl- imidazole were successively dissolved in 14.2 mL methanol. The mixture was sealed in a 20 mL glass vials and placed in 120 1C for 16 h. The product was washed in methanol 3 times and immersed in methanol for 1 day. Mg-M",511
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,10,3,"OF-7455. 186 mg Mg(NO3)26H2O and 40 mg DOBDC were sequentially dissolved in a solution containing 17.6 mL DMF, 1.2 mL EtOH, and 1.2 mL deionized (DI) water and the mixed solution was placed in an oil bath at 125 1C for 24 h after sealing it in a 20 mL vial. After the reaction, methanol was used to remove the mother liquor and vacuum was applied at 80 1C to activate the pores. Co-MOF-7456. 400 mg Co(CH3CO2)24H2O was dissolved in 10 mL H2O. At the same time, 319 mg DOBDC was dissolved in 10 mL THF. Both solutions were mixed in a Teflon tape autoclave and then placed in an oven 100 1C oven for 2 days. The obtained product was washed in EtOH 3 times and immersed in EtOH for 1 day. The product was then heated to 80 1C under vacuum for 6 h to activate the pores and open metal sites. Fe-MOF-7428. 263 mg FeCl34H2O was dissolved in a solution containing 13.55 mL DMF, 0.725 mL iso-propanol, and 0.725 mL H2O. After stirring for 15 min, 135 mg DOBDC powder was dissolved for 15 min. The mixed solution was sealed in a 20 mL glass vial and then placed in an oil bath at 105 1C for 24 h. The obtained product was washed in DMF and EtOH 3 times and immersed in EtOH for 1 day. The product was activated at 80 1C under static vacuum. PF@MOF. VPP was performed in a 500 mL glass reactor. For the HKUST-1 samples, 200 mg activated HKUST-1, 340 mg phenol, and 260 mg paraformaldehyde were placed in the glass reactor. After sealing the reactor, the reaction was performed at 100 1C for 24 h. For the MOF-74 series, 200 mg phenol and 150 mg para",484
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,10,4,"formaldehyde were used with the other parameters the same. PF@Cu-KHUST-1 and PF@Fe-MOF-74 samples are denoted as PF@Cu-HKUST-1_100% and PF@Fe-MOF-74_100%, respectively, and when the amount of PF is used 10% relative to 100%, they are then denoted as PF@Cu-HKUST-1_10% and PF@Fe-MOF-74_10%, respectively. Synthesis of M/MO@C composites. As-synthesized PF@MOF composites were subjected to thermolysis under nitrogen atmo- sphere at specific temperatures ranging from 380 to 1000 1C at a heating rate of 4.5 1C min1 and maintained for 3 h. Synthesis of CuO@C from Cu@C. Mild oxidation at 200 1C for 12 h under air for Cu@C was performed to synthesize CuO@C. Synthesis of reference CuO. Reference CuO was obtained by the calcination of Cu-HKUST-1 at 400 1C for 3 h under air. Characterizations Low-temperature nitrogen adsorption–desorption isotherms were measured at 196 1C using an adsorption volumetric analyzer (BEL MINI, BEL Inc., Japan). All MOF and PF@MOF samples were degassed at 100 1C for 24 h under static vacuum before the adsorption measurements, and the M/MO@C samples were degassed at 180 1C for 18 h under static vacuum. The SSA was determined using the Brunauer–Emmet–Teller (BET) method in the relative pressure range of 0.05–0.20. The total pore volume was estimated from the amount of gas adsorbed at the relative pressure P/P0 = 0.99. Micropore volumes were calculated from the corresponding isotherms Paper NJC Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onlin",457
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,11,1,"18688 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 using the t-plot method. Scanning electron microscopy (SEM) images were recorded on a SEMIRON 5000 microscope (SERON Technologies Inc., Korea) at an accelerating voltage of 20 kV. Thermogravimetric analysis (TGA) was performed using an SDT Q600 device (TA Instruments Inc.), and transmission electron microscopy (TEM) images were recorded on a JEM-2100F microscope (JEOL Inc.). Electrochemical measurements The electrochemical performance was evaluated using CR2032- type coin cell fabricated using the prepared samples as the anode, Li metal foil as the anode, 1.0 M LiPF6 solution in ethylene carbonate/diethyl carbonate (1 : 1 vol, Panatech, Korea) as the electrolyte, and a polypropylene membrane (SK innovation, Korea) as the separator. The working electrode was fabricated using a slurry composed of active materials, Super P, and polyvinylidene fluoride dispersed in N-methyl-2- pyrrolidinone (Sigma Aldrich) in a weight ratio of 80 : 10 : 10 and coated onto a copper foil using the Dr Blade method. The coin cells were assembled in a glove box filled with argon gas, and their electrochemical performance was evaluated using a WBCS 3000 battery cycler system (WonATech Co",327
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,11,2,"rp., Korea) in a voltage range of 0.01–3.0 V (versus Li/Li+) at 25 1C using a thermostat. Conflicts of interest There are no conflicts to declare. Acknowledgements This work was supported by the basic science research program of the National Research Foundation (2016R1D1A1B03930258), the Korea Basic Science Institute under the R&D program (Scientific Instruments Reliability Assessment Project No. D36620) supervised by the Ministry of Science and ICT, and the Institute of Basic Science (IBS-R006-A2) in Republic of Korea. References 1 W. Xia, A. Mahmood, R. Zou and Q. Xu, Energy Environ. Sci., 2015, 8, 1837–1866. 2 W. Chaikittisilp, K. Ariga and Y. Yamauchi, J. Mater. Chem. A, 2013, 1, 14–19. 3 D. Tian, X. L. Zhou, Y. H. Zhang, Z. Zhou and X. H. Bu, Inorg. Chem., 2015, 54, 8159–8161. 4 W. Chen, R. B. Rakhi, M. N. Hedhili and H. N. Alshareef, J. Mater. Chem. A, 2014, 2, 5236–5243. 5 D. Yuan, J. Chen, S. Tan, N. Xia and Y. Liu, Electrochem. Commun., 2009, 11, 1191–1194. 6 L. Wang, Y. Han, X. Feng, J. Zhou, P. Qi and B. Wang, Coord. Chem. Rev., 2016, 307, 361–381. 7 Z. Y. Sui, P. Y. Zhang, M. Y. Xu, Y. W. Liu, Z. X. Wei and B. H. Han, ACS Appl. Mater. Interfaces, 2017, 9, 43171–43178. 8 F. Zou, Y.-M. Chen, K. Liu, Z. Yu, W. Liang, S. M. Bhaway, M. Gao and Y. Zhu, ACS Nano, 2016, 10, 377–386. 9 J.-L. Niu, G.-X. Hao,",528
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,11,3," J. Lin, X.-B. He, P. Sathishkumar, X.-M. Lin and Y.-P. Cai, Inorg. Chem., 2017, 56, 9966–9972. 10 J. Liu, D. Zhu, C. Guo, A. Vasileﬀ and S. Z. Qiao, Adv. Energy Mater., 2017, 7, 1700518. 11 W. Xia, J. Zhu, W. Guo, L. An, D. Xia and R. Zou, J. Mater. Chem. A, 2014, 2, 11606–11613. 12 H. x. Zhong, J. Wang, Y. w. Zhang, W. l. Xu, W. Xing, D. Xu, Y. f. Zhang and X. b. Zhang, Angew. Chem., Int. Ed., 2014, 53, 14235–14239. 13 M. J. Song, I. T. Kim, Y. B. Kim, J. Kim and M. W. Shin, Electrochim. Acta, 2017, 230, 73–80. 14 A. Banerjee, U. Singh, V. Aravindan, M. Srinivasan and S. Ogale, Nano Energy, 2013, 2, 1158–1163. 15 L. Hu, Y. Huang, F. Zhang and Q. Chen, Nanoscale, 2013, 5, 4186–4190. 16 L. Zhang, H. B. Wu, S. Madhavi, H. H. Hng and X. W. Lou, J. Am. Chem. Soc., 2012, 134, 17388–17391. 17 S. J. Yang, S. Nam, T. Kim, J. H. Im, H. Jung, J. H. Kang, S. Wi, B. Park and C. R. Park, J. Am. Chem. Soc., 2013, 135, 7394–7397. 18 J. H. Lee, Y. J. Sa, T. K. Kim, H. R. Moon and S. H. Joo, J. Mater. Chem. A, 2014, 2, 10435–10443. 19 A. Aijaz, N. Fujiwara and Q. Xu, J. Am. Chem. Soc., 2014, 136, 6790–6793. 20 H. B. Aiyappa, P. Pachfule, R. Banerjee and S. Kurungot, Cryst. Growth Des., 2013, 13, 4195–4199. 21 H.-L. Jiang, B. Liu, Y.-Q. Lan, K. Kuratani, T. Akita, H. Shioyama, F. Zong and Q. Xu, J. Am. Chem. Soc., 2011, 133, 1",676
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,11,4,"1854–11857. 22 S. J. Yang, T. Kim, J. H. Im, Y. S. Kim, K. Lee, H. Jung and C. R. Park, Chem. Mater., 2012, 24, 464–470. 23 M. Hu, J. Reboul, S. Furukawa, N. L. Torad, Q. Ji, P. Srinivasu, K. Ariga, S. Kitagawa and Y. Yamauchi, J. Am. Chem. Soc., 2012, 134, 2864–2867. 24 G. Wang, L. Zhang and J. Zhang, Chem. Soc. Rev., 2012, 41, 797–828. 25 X. Xu, R. Cao, S. Jeong and J. Cho, Nano Lett., 2012, 12, 4988–4991. 26 W. Xia, R. Zou, L. An, D. Xia and S. Guo, Energy Environ. Sci., 2015, 8, 568–576. 27 W. Bak, H. S. Kim, H. Chun and W. C. Yoo, Chem. Commun., 2015, 51, 7238–7241. 28 S. Bhattacharjee, J.-S. Choi, S.-T. Yang, S. Beom Choi, J. Kim and W.-s. Ahn, J. Nanosci. Nanotechnol., 2010, 10, 135–141. 29 J. Lee, K. Sohn and T. Hyeon, J. Am. Chem. Soc., 2001, 123, 5146–5147. 30 W. C. Yoo, N. Rajabbeigi, E. E. Mallon, M. Tsapatsis and M. A. Snyder, Microporous Mesoporous Mater., 2014, 184, 72–82. 31 B. Liu, H. Shioyama, T. Akita and Q. Xu, J. Am. Chem. Soc., 2008, 130, 5390–5391. 32 N. L. Rosi, J. Kim, M. Eddaoudi, B. Chen, M. O’Keeﬀe and O. M. Yaghi, J. Am. Chem. Soc., 2005, 127, 1504–1518. 33 A. O¨. Yazaydın, R. Q. Snurr, T.-H. Park, K. Koh, J. Liu, M. D. LeVan, A. I. Benin, P. Jakubczak, M. Lanuza, NJC Paper Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onl",650
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,12,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18689 D. B. Galloway, J. J. Low and R. R. Willis, J. Am. Chem. Soc., 2009, 131, 18198–18199. 34 K. Zhang, R. P. Lively, C. Zhang, R. R. Chance, W. J. Koros, D. S. Sholl and S. Nair, J. Phys. Chem. Lett., 2013, 4, 3618–3622. 35 R. Das, P. Pachfule, R. Banerjee and P. Poddar, Nanoscale, 2012, 4, 591–599. 36 B. Budiansky and L. Truskinovsky, J. Mech. Phys. Solids, 1993, 41, 1445–1459. 37 J. Diao, K. Gall and M. L. Dunn, Nat. Mater., 2003, 2, 656–660. 38 L. Lee, B. Kim, S. Han, H.-E. Kim, M. D. Lee and J. H. Bang, Small, 2018, e1801124. 39 S. W. Chee, S. F. Tan, Z.",323
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,12,2," Baraissov, M. Bosman and U. Mirsaidov, Nat. Commun., 2017, 8, 1224–1232. 40 B. Y. Guan, L. Yu and X. W. Lou, Energy Environ. Sci., 2016, 9, 3092–3096. 41 A. C. Ferrari, J. C. Meyer, V. Scardaci, C. Casiraghi, M. Lazzeri, F. Mauri, S. Piscanec, D. Jiang, K. S. Novoselov, S. Roth and A. K. Geim, Phys. Rev. Lett., 2006, 97, 187401. 42 J. P. Murray, A. Steinfeld and E. A. Fletcher, Energy, 1995, 20, 695–704. 43 Z. Liu, W. Shen, W. Bu, H. Chen, Z. Hua, L. Zhang, L. Li, J. Shi and S. Tan, Microporous Mesoporous Mater., 2005, 82, 137–145. 44 J.-C. Lee, D.-J. Min and S.-S. Kim, Metall. Mater. Trans. B, 1997, 28, 1019–1028. 45 R. Wu, X. Qian, F. Yu, H. Liu, K. Zhou, J. Wei and Y. Huang, J. Mater. Chem. A, 2013,",337
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,12,3," 1, 11126–11129. 46 L. Wang, H. Gong, C. Wang, D. Wang, K. Tang and Y. Qian, Nanoscale, 2012, 4, 6850–6855. 47 Z. Wang, F. Su, S. Madhavi and X. W. Lou, Nanoscale, 2011, 3, 1618–1623. 48 Z. Wang, D. Luan, S. Madhavi, C. Ming Li and X. Wen Lou, Chem. Commun., 2011, 47, 8061–8063. 49 B. Wang, J. S. Chen, H. B. Wu, Z. Wang and X. W. Lou, J. Am. Chem. Soc., 2011, 133, 17146–17148. 50 N. Kang, H. Park Ji, J. Choi, J. Jin, J. Chun, G. Jung Il, J. Jeong, J. G. Park, M. Lee Sang, J. Kim Hae and U. Son Seung, Angew. Chem., Int. Ed., 2012, 51, 6626–6630. 51 Z. Wang, D. Luan, S. Madhavi, Y. Hu and X. W. Lou, Energy Environ. Sci., 2012, 5, 5252–5256. 52 J. I. Feldblyum, M. Liu, D. W. Gidley and A. J. Matzger, J. Am",350
